@relation total.onoff-weka.filters.unsupervised.attribute.Remove-R28_clustered-weka.filters.unsupervised.attribute.Remove-R29-weka.filters.unsupervised.attribute.Remove-R17_clustered-weka.filters.unsupervised.attribute.Remove-R28-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-R6-weka.filters.unsupervised.attribute.Remove-R5-weka.filters.unsupervised.attribute.Remove-R3

@attribute Day numeric
@attribute ' Time' numeric
@attribute 'use [kW]' numeric
@attribute '03:OfficeOutlets* [kVA]' {0,1} 
@attribute '04:LivingRoomOutlets* [kVA]' {0,1}
@attribute '05:GuestBathOutlets* [kVA]' {0,1}
@attribute '06:MasterBathOutlets* [kVA]' {0,1}
@attribute '07:LivingRoomPatioLights* [kVA]' {0,1}
@attribute '08:GuestBathHallLights* [kVA]' {0,1}
@attribute '09:DiningRoomOutlets* [kVA]' {0,1}
@attribute '10:OutsideOutlets* [kVA]' {0,1}
@attribute '11:CellarLights* [kVA]' {0,1}
@attribute '14:WashingMachine* [kVA]' {0,1}
@attribute '16:DisposalDishwasher* [kVA]' {0,1}
@attribute '17:Microwave* [kVA]' {0,1}
@attribute '18:KitchenLights* [kVA]' {0,1}
@attribute '19:BedroomOutlets* [kVA]' {0,1}
@attribute '20:BedroomLights* [kVA]' {0,1}
@attribute '21:MasterOutlets* [kVA]' {0,1}
@attribute '22:MasterLights* [kVA]' {0,1}
@attribute '24:CounterOutlets1* [kVA]' {0,1}
@attribute '25:CounterOutlets2* [kVA]' {0,1}
@attribute '26:KitchenOutlets* [kVA]' {0,1}

@data
1,40900,1.80995,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,40800,1.711833,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,40700,1.664433,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,40600,1.64255,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,40500,1.686933,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,40400,1.711517,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,40300,1.893183,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,40200,1.5882,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,40100,1.656633,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,40000,1.291533,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,35900,1.238817,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,35800,1.2564,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,35700,1.2848,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,35600,1.621933,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,35500,1.635983,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,35400,1.626633,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,35300,1.635883,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,35200,1.62575,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,35100,1.627133,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,35000,1.627117,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,34900,1.627233,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,34800,1.697867,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,34700,1.986517,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,34600,1.9928,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,34500,1.958017,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,34400,1.632533,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,34300,1.64435,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,34200,1.680383,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,34100,1.715617,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,34000,1.7095,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,33900,1.697467,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,33800,1.683583,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,33700,1.670133,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,33600,1.665,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,33500,1.412767,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,33400,1.242767,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,33300,1.2429,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,33200,1.263133,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,33100,1.606,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,33000,1.59795,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,32900,1.588217,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,32800,1.376817,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,32700,1.2303,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,32600,1.2219,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,32500,1.222167,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,32400,1.222867,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,32300,1.229617,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,32200,1.62365,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,32100,1.6563,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,32000,1.632717,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,31900,1.63775,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,31800,1.648833,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,31700,1.634,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,31600,1.78455,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,31500,1.989767,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,31400,1.996033,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,31300,1.929867,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,31200,1.622633,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,31100,1.652633,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,31000,1.599633,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,30900,1.532683,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,30800,1.543033,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,30700,1.538417,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,30600,1.625733,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,30500,1.64045,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,30400,1.680767,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,30300,1.690767,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,30200,1.754683,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,30100,1.369,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,30000,1.259733,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,25900,1.46915,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,25800,1.613733,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,25700,1.598383,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,25600,1.590267,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,25500,1.33105,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,25400,1.241383,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,25300,1.2545,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,25200,1.246567,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,25100,1.2491,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,25000,1.596433,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,24900,1.631483,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,24800,1.638883,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,24700,1.620433,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,24600,1.642167,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,24500,1.62415,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,24400,1.639667,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,24300,1.837667,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,24200,2.003933,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,24100,1.993067,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,24000,2.001017,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,23900,1.738683,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,23800,1.735467,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,23700,1.731683,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,23600,1.734867,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,23500,1.73025,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,23400,1.735433,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,23300,1.7334,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,23200,1.739717,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,23100,1.737367,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,23000,1.733033,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,22900,1.731633,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,22800,1.782367,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,22700,2.075717,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,22600,2.066133,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,22500,2.029983,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,22400,1.74235,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,22300,1.534883,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,22200,1.360033,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,22100,1.448633,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,22000,1.639633,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,21900,1.639183,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,21800,1.64075,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,21700,1.641367,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,21600,1.6343,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,21500,1.644433,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,21400,1.632333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,21300,1.635317,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,21200,1.869167,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,21100,1.996617,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,21000,2.006583,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,20900,1.927883,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,20800,1.554417,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,20700,1.522083,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,20600,1.547233,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,20500,1.54655,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,20400,1.537683,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,20300,1.559383,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,20200,1.57635,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,20100,1.627167,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,20000,1.485517,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,15900,1.155467,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,15800,1.1439,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,15700,1.1484,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,15600,1.43825,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,15500,1.550133,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,15400,1.600767,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,15300,1.57815,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,15200,1.256517,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,15100,1.246083,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,15000,1.247617,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,14900,1.248017,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,14800,1.243267,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,14700,1.245217,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,14600,1.2478,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,14500,1.24235,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,14400,1.256417,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,14300,1.24775,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,14200,1.247117,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,14100,1.280183,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,14000,1.72235,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,13900,2.103483,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,13800,2.089333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,13700,2.110217,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,13600,1.820533,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,13500,1.7308,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,13400,1.728017,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,13300,1.72605,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,13200,1.72775,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,13100,1.730133,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,13000,1.7303,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,12900,1.733483,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,12800,1.733933,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,12700,1.73455,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,12600,1.7315,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,12500,1.723467,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,12400,2.051983,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,12300,2.08435,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,12200,2.072117,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,12100,2.0607,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,12000,1.85475,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,11900,2.104717,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,11800,2.132083,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,11700,2.142983,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,11600,2.142533,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,11500,2.137567,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,11400,2.153817,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,11300,2.118467,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,11200,2.0251,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,11100,2.040017,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,11000,2.043617,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,10900,2.034167,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,10800,2.426983,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,10700,2.3597,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,10600,2.306567,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,10500,2.244483,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,10400,1.954083,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,10300,1.944083,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,10200,1.983717,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,10100,1.978967,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,10000,2.045833,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,5900,2.137383,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,5800,1.498983,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,5700,1.488233,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,5600,1.1385,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,5500,1.039467,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,5400,1.17885,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,5300,1.339333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,5200,1.326483,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,5100,1.305233,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,5000,0.9721,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,4900,0.95565,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,4800,0.955917,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,4700,0.962383,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,4600,0.964433,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,4500,0.9657,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,4400,1.057317,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,4300,1.067517,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,4200,1.066683,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,4100,1.16405,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,4000,1.434833,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,3900,1.42655,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,3800,1.4629,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,3700,1.171917,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,3600,1.17255,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,3500,1.169717,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,3400,1.17165,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,3300,1.170467,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,3200,1.171833,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,3100,1.173783,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,3000,1.17795,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,2900,1.185183,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,2800,1.182067,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,2700,1.355083,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,2600,1.535883,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,2500,1.51815,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,2400,1.500667,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,2300,1.191867,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,2200,1.16255,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,2100,1.164117,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,2000,1.166717,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,1900,1.171383,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,1800,1.502817,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,1700,1.58885,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,1600,1.610633,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,1500,1.596283,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,1400,1.583133,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,1300,1.601517,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,1200,1.729733,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,1100,1.95355,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,1000,1.968333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,900,1.941767,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,800,1.718733,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,700,1.486867,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,600,1.506717,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,500,1.424033,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,400,1.382467,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,300,1.406883,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,200,1.39315,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,100,1.409917,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,0,1.423383,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,235900,1.436033,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,235800,1.586117,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,235700,1.619967,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,235600,1.328933,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,235500,1.314783,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,235400,0.987017,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,235300,0.97045,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,235200,0.97435,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,235100,0.9722,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,235000,0.975217,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,234900,0.9717,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,234800,0.9687,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,234700,0.9726,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,234600,0.968183,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
