@relation total.ref.onoff-weka.filters.unsupervised.attribute.Remove-R3

@attribute Day numeric
@attribute ' Time' numeric
@attribute 'use [kW]' numeric
@attribute '03:OfficeOutlets* [kVA]' {0,1}
@attribute '04:LivingRoomOutlets* [kVA]'{0,1}
@attribute '05:GuestBathOutlets* [kVA]' {0,1}
@attribute '06:MasterBathOutlets* [kVA]'{0,1}
@attribute '07:LivingRoomPatioLights* [kVA]'{0,1}
@attribute '08:GuestBathHallLights* [kVA]'{0,1}
@attribute '09:DiningRoomOutlets* [kVA]' {0,1}
@attribute '10:OutsideOutlets* [kVA]' {0,1}
@attribute '11:CellarLights* [kVA]' {0,1}
@attribute '14:WashingMachine* [kVA]'{0,1}
@attribute '16:DisposalDishwasher* [kVA]'{0,1}
@attribute '17:Microwave* [kVA]'{0,1}
@attribute '18:KitchenLights* [kVA]'{0,1}
@attribute '19:BedroomOutlets* [kVA]'{0,1}
@attribute '20:BedroomLights* [kVA]'{0,1}
@attribute '21:MasterOutlets* [kVA]'{0,1}
@attribute '22:MasterLights* [kVA]'{0,1}
@attribute '24:CounterOutlets1* [kVA]'{0,1}
@attribute '25:CounterOutlets2* [kVA]'{0,1}
@attribute '26:KitchenOutlets* [kVA]'{0,1}

@data
1,194700,0.311017,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,194600,0.34965,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,194500,0.35895,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,194400,0.35755,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,194300,0.346218,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,194200,0.380334,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,194100,0.996884,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,194000,1.09268,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,193900,1.13262,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,193800,0.45605,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,193700,0.41175,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,193600,0.408899,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,193500,0.409701,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,193400,0.358251,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,193300,0.2431,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,193200,0.226183,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,193100,0.4249,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,193000,0.986166,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,192900,0.964466,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,192800,0.721516,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,192700,0.253083,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,192600,0.245084,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,192500,0.2552,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,192400,0.276566,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,192300,0.345134,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,192200,0.985733,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,192100,1.1348,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1,192000,1.59062,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1,191900,1.50272,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1,191800,0.905801,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,191700,0.909317,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,191600,0.929483,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,191500,0.925533,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,191400,1.09718,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1,191300,1.69373,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1,191200,1.7494,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1,191100,1.29372,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1,191000,1.04077,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,190900,1.03532,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,190800,1.0411,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,190700,1.0422,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,190600,1.25268,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,190500,1.26697,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
1,190400,1.40443,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
1,190300,1.25143,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
1,190200,1.96177,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
1,190100,1.96195,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
1,190000,1.77858,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
1,185900,1.19562,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
1,185800,1.19655,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
1,185700,1.30652,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
1,185600,0.777867,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1,185500,1.29732,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0
1,185400,1.29278,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1,185300,1.22995,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1,185200,0.564668,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1,185100,0.6045,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1,185000,0.7834,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
1,184900,0.959299,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
1,184800,1.31605,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0
1,184700,1.7098,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0
1,184600,1.71163,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0
1,184500,1.6982,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0
1,184400,1.0284,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
1,184300,1.0436,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
1,184200,1.02693,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
1,184100,1.01528,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
1,184000,1.01983,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
1,183900,1.07805,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0
1,183800,1.05267,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
1,183700,1.04143,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
1,183600,1.61698,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0
1,183500,1.80465,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0
1,183400,1.67055,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0
1,183300,1.08048,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
1,183200,0.947484,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
1,183100,0.7825,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1,183000,0.650333,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1,182900,0.427517,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,182800,0.950666,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1,182700,1.1604,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1,182600,1.14327,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1,182500,0.5491,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1,182400,0.422933,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,182300,0.417166,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,182200,0.864266,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1,182100,1.18382,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1,182000,1.15955,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1,181900,1.04099,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1,181800,1.02195,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1,181700,0.680117,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1,181600,0.337367,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,181500,0.263349,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,181400,0.188167,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,181300,0.564167,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1,181200,0.21275,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,181100,0.312533,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,181000,0.326267,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,180900,0.329616,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,180800,0.344917,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,180700,0.33635,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,180600,0.35065,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,180500,0.369568,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,180400,0.364983,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,180300,0.335034,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,180200,0.344983,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,180100,0.311317,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,180000,0.334118,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,175900,0.31025,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,175800,0.33575,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,175700,0.326184,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,175600,0.353149,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,175500,0.328,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,175400,0.330301,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,175300,0.342767,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,175200,0.33095,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,175100,0.382334,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,175000,0.531434,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,174900,0.537617,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,174800,0.5247,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,174700,0.519883,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,174600,0.516468,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,174500,0.699882,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,174400,1.41713,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1,174300,1.2355,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1,174200,0.72145,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,174100,0.915166,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1,174000,2.64142,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0
1,173900,2.97478,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0
1,173800,2.92527,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
1,173700,2.31182,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0
1,173600,2.12198,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1,173500,0.719233,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,173400,0.747,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1,173300,1.42913,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1,173200,1.51357,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1,173100,1.39707,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1,173000,1.08385,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1,172900,0.499668,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,172800,0.511766,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,172700,0.8542,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1,172600,1.28848,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1,172500,1.2977,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1,172400,1.29512,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1,172300,1.25152,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1,172200,0.625034,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1,172100,0.3109,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,172000,0.121818,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,171900,0.078333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,171800,0.687917,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,171700,1.02,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,171600,1.00975,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,171500,1.02242,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,171400,0.554566,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,171300,0.281467,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,171200,0.2852,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,171100,0.263216,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,171000,0.345917,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,170900,0.468449,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,170800,0.560883,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,170700,0.883667,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,170600,1.1274,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,170500,0.787866,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,170400,0.135866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,170300,0.0771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,170200,0.07205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,170100,0.136201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,170000,0.051416,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,165900,0.781001,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,165800,0.86685,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,165700,0.6089,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,165600,0.4118,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,165500,0.504801,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,165400,0.475133,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,165300,0.709217,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1,165200,1.2698,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1,165100,0.940466,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,165000,0.962632,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,164900,0.328985,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,164800,0.21615,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,164700,0.255401,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,164600,0.24525,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,164500,0.222183,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,164400,0.250016,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,164300,0.559233,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,164200,0.990217,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,164100,1.02512,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,164000,0.726983,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,163900,0.222452,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,163800,0.277783,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,163700,0.261083,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,163600,0.272916,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,163500,0.2779,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,163400,0.335666,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,163300,0.3357,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,163200,0.332683,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,163100,0.336417,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,163000,0.415484,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1,162900,0.7907,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1,162800,0.921101,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,162700,0.903683,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,162600,0.242082,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,162500,0.151017,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,162400,0.145916,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,162300,0.137584,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,162200,0.117833,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,162100,0.44315,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,162000,0.425666,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,161900,0.432217,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,161800,0.433749,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,161700,0.477101,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1,161600,0.937033,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,161500,0.9184,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,161400,0.727667,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,161300,0.178715,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,161200,0.17985,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,161100,0.185466,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,161000,0.1928,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,160900,0.201401,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,160800,0.29255,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,160700,0.309765,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,160600,0.893367,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,160500,1.06167,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,160400,1.0316,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,160300,0.317901,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,160200,0.319501,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,160100,0.321466,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,160000,0.322868,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,155900,0.330349,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,155800,0.324216,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,155700,0.332133,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,155600,0.327184,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,155500,0.331866,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,155400,0.320185,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,155300,0.424533,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,155200,1.0803,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,155100,1.05712,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,155000,0.889668,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,154900,0.33055,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,154800,0.333084,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,154700,0.319683,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,154600,0.326966,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,154500,0.324018,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,154400,0.334017,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,154300,0.292566,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,154200,0.253151,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,154100,0.2438,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,154000,0.255718,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,153900,0.506567,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,153800,1.01495,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,153700,1.01405,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,153600,0.685383,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,153500,0.269467,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,153400,0.253884,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,153300,0.30195,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,153200,0.302566,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,153100,0.3012,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,153000,0.30105,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,152900,0.659718,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,152800,0.989384,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,152700,0.943632,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1,152600,0.6157,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,152500,0.13755,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,152400,0.122433,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,152300,0.136699,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,152200,0.777433,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,152100,0.911266,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
