refinedUse, dow, phase, dType, Time, Date & Time, use [kW], Cluster
 2.00887 , 1,3,1,10280,' 2014-06-23 17:28:00',3.169633,cluster16
 1.4636 , 4,2,1,5040,' 2014-06-19 12:04:00',2.584383,cluster14
 1.4636 , 4,2,1,5040,' 2014-06-19 12:04:00',2.584383,cluster14
 0.6353 , 6,1,0,1200,' 2014-06-14 08:20:00',1.093133,cluster16
 2.00887 , 1,3,1,10280,' 2014-06-23 17:28:00',3.169633,cluster16
 1.4636 , 4,2,1,5040,' 2014-06-19 12:04:00',2.584383,cluster14
 1.4636 , 4,2,1,5040,' 2014-06-19 12:04:00',2.584383,cluster14
 2.2233 , 3,2,1,6260,' 2014-06-25 13:26:00',7.630533,cluster5
 0.693916 , 1,1,1,1160,' 2014-06-09 08:16:00',1.1778,cluster2
 0.693916 , 1,1,1,1160,' 2014-06-09 08:16:00',1.1778,cluster2
 1.61203 , 4,2,1,6050,' 2014-07-03 13:05:00',2.518733,cluster4
 0.693916 , 1,1,1,1160,' 2014-06-09 08:16:00',1.1778,cluster2
 0.693916 , 1,1,1,1160,' 2014-06-09 08:16:00',1.1778,cluster2
 1.06678 , 5,1,0,2230,' 2014-07-04 09:23:00',2.212367,cluster3
 1.05943 , 5,3,0,12190,' 2014-07-04 19:19:00',2.215667,cluster9
 1.05943 , 5,3,0,12190,' 2014-07-04 19:19:00',2.215667,cluster9
 0.48735 , 6,3,0,11360,' 2014-07-05 18:36:00',1.57515,cluster2
 0.48735 , 6,3,0,11360,' 2014-07-05 18:36:00',1.57515,cluster2
 0 , 0,3,1,11010,' 2014-06-29 18:01:00',1.1361,cluster11
 1.09053 , 5,2,0,6200,' 2014-07-04 13:20:00',1.531417,cluster16
 1.0894 , 2,2,1,4020,' 2014-06-10 11:02:00',2.110917,cluster18
 1.56183 , 6,0,0,18580,' 2014-06-14 01:58:00',2.76475,cluster17
 2.21612 , 3,3,1,7170,' 2014-07-02 14:17:00',2.5264,cluster4
 0.158217 , 6,0,0,18480,' 2014-06-14 01:48:00',1.369133,cluster17
 0.433183 , 2,2,1,4080,' 2014-06-10 11:08:00',1.44605,cluster8
 1.0894 , 2,2,1,4020,' 2014-06-10 11:02:00',2.110917,cluster18
 1.05943 , 5,3,0,12190,' 2014-07-04 19:19:00',2.215667,cluster9
 1.05943 , 5,3,0,12190,' 2014-07-04 19:19:00',2.215667,cluster9
 2.21612 , 3,3,1,7170,' 2014-07-02 14:17:00',2.5264,cluster4
 0.290767 , 1,0,1,16480,' 2014-05-26 23:48:00',1.91223,cluster17
 0.48735 , 6,3,0,11360,' 2014-07-05 18:36:00',1.57515,cluster2
 0.48735 , 6,3,0,11360,' 2014-07-05 18:36:00',1.57515,cluster2
 0.158217 , 6,0,0,18480,' 2014-06-14 01:48:00',1.369133,cluster17
 1.09053 , 5,2,0,6200,' 2014-07-04 13:20:00',1.531417,cluster16
 2.21612 , 3,3,1,7170,' 2014-07-02 14:17:00',2.5264,cluster4
 0.706033 , 6,1,0,2110,' 2014-06-21 09:11:00',1.1418,cluster2
 0.706033 , 6,1,0,2110,' 2014-06-21 09:11:00',1.1418,cluster2
 1.56183 , 6,0,0,18580,' 2014-06-14 01:58:00',2.76475,cluster17
 0.313104 , 1,0,1,16240,' 2014-05-26 23:24:00',1.3129,cluster8
 0.142586 , 5,2,1,6060,' 2014-05-30 13:06:00',0.47335,cluster11
 0.158217 , 6,0,0,18480,' 2014-06-14 01:48:00',1.369133,cluster17
 1.05943 , 5,3,0,12190,' 2014-07-04 19:19:00',2.215667,cluster9
 1.05943 , 5,3,0,12190,' 2014-07-04 19:19:00',2.215667,cluster9
 2.21612 , 3,3,1,7170,' 2014-07-02 14:17:00',2.5264,cluster4
 0.290767 , 1,0,1,16480,' 2014-05-26 23:48:00',1.91223,cluster17
 0.710933 , 6,1,0,1330,' 2014-06-21 08:33:00',1.987533,cluster7
 0.710933 , 6,1,0,1330,' 2014-06-21 08:33:00',1.987533,cluster7
 1.70962 , 3,1,1,470,' 2014-05-28 07:47:00',7.94132,cluster3
 0.668401 , 3,3,1,13590,' 2014-06-04 20:59:00',0.9448,cluster11
 0.706033 , 6,1,0,2110,' 2014-06-21 09:11:00',1.1418,cluster2
 0.706033 , 6,1,0,2110,' 2014-06-21 09:11:00',1.1418,cluster2
 2.21612 , 3,3,1,7170,' 2014-07-02 14:17:00',2.5264,cluster4
 0.16475 , 0,3,0,10210,' 2014-06-15 17:21:00',2.0666,cluster8
 0.8117 , 1,1,1,1140,' 2014-06-09 08:14:00',1.204067,cluster2
 0.8117 , 1,1,1,1140,' 2014-06-09 08:14:00',1.204067,cluster2
 0.290767 , 1,0,1,16480,' 2014-05-26 23:48:00',1.91223,cluster17
 0.710933 , 6,1,0,1330,' 2014-06-21 08:33:00',1.987533,cluster7
 0.710933 , 6,1,0,1330,' 2014-06-21 08:33:00',1.987533,cluster7
 1.07427 , 2,2,1,4010,' 2014-06-10 11:01:00',2.123217,cluster18
 0.97395 , 2,2,1,4030,' 2014-06-10 11:03:00',1.9961,cluster18
 0.8463 , 5,3,1,11320,' 2014-06-20 18:32:00',1.379733,cluster16
 0.710933 , 6,1,0,1330,' 2014-06-21 08:33:00',1.987533,cluster7
 0.710933 , 6,1,0,1330,' 2014-06-21 08:33:00',1.987533,cluster7
 0.541267 , 5,1,1,1060,' 2014-06-20 08:06:00',1.594333,cluster7
 0.541267 , 5,1,1,1060,' 2014-06-20 08:06:00',1.594333,cluster7
 0.3362 , 2,1,1,260,' 2014-05-27 07:26:00',1.33273,cluster8
 1.07427 , 2,2,1,4010,' 2014-06-10 11:01:00',2.123217,cluster18
 1.97048 , 2,3,1,9590,' 2014-06-10 16:59:00',2.800933,cluster4
 0.288671 , 1,1,1,40,' 2014-06-02 07:04:00',1.33142,cluster15
 0.288671 , 1,1,1,40,' 2014-06-02 07:04:00',1.33142,cluster15
 0.97395 , 2,2,1,4030,' 2014-06-10 11:03:00',1.9961,cluster18
 0.667834 , 5,3,0,12120,' 2014-07-04 19:12:00',1.9992,cluster9
 0.667834 , 5,3,0,12120,' 2014-07-04 19:12:00',1.9992,cluster9
 0.8463 , 5,3,1,11320,' 2014-06-20 18:32:00',1.379733,cluster16
 1.97048 , 2,3,1,9590,' 2014-06-10 16:59:00',2.800933,cluster4
 0.8463 , 5,3,1,11320,' 2014-06-20 18:32:00',1.379733,cluster16
 0.97395 , 2,2,1,4030,' 2014-06-10 11:03:00',1.9961,cluster18
 0.8463 , 5,3,1,11320,' 2014-06-20 18:32:00',1.379733,cluster16
 0.667834 , 5,3,0,12120,' 2014-07-04 19:12:00',1.9992,cluster9
 0.667834 , 5,3,0,12120,' 2014-07-04 19:12:00',1.9992,cluster9
 1.44168 , 3,1,1,1170,' 2014-07-02 08:17:00',1.91195,cluster5
 1.97048 , 2,3,1,9590,' 2014-06-10 16:59:00',2.800933,cluster4
 0.8463 , 5,3,1,11320,' 2014-06-20 18:32:00',1.379733,cluster16
 0.341147 , 2,1,1,510,' 2014-05-27 07:51:00',2.10743,cluster2
 0.341147 , 2,1,1,510,' 2014-05-27 07:51:00',2.10743,cluster2
 1.44168 , 3,1,1,1170,' 2014-07-02 08:17:00',1.91195,cluster5
 0.637167 , 6,1,0,1430,' 2014-06-21 08:43:00',1.188217,cluster7
 0.637167 , 6,1,0,1430,' 2014-06-21 08:43:00',1.188217,cluster7
 0.793803 , 2,1,1,460,' 2014-05-27 07:46:00',2.10027,cluster2
 0.793803 , 2,1,1,460,' 2014-05-27 07:46:00',2.10027,cluster2
 0.059816 , 1,0,1,18440,' 2014-06-16 01:44:00',1.596883,cluster8
 0.637167 , 6,1,0,1430,' 2014-06-21 08:43:00',1.188217,cluster7
 0.637167 , 6,1,0,1430,' 2014-06-21 08:43:00',1.188217,cluster7
 0.793803 , 2,1,1,460,' 2014-05-27 07:46:00',2.10027,cluster2
 0.793803 , 2,1,1,460,' 2014-05-27 07:46:00',2.10027,cluster2
 0.750616 , 0,0,0,23470,' 2014-06-22 06:47:00',0.951933,cluster8
 0.055451 , 4,0,1,17240,' 2014-06-05 00:24:00',0.455417,cluster11
 0.055451 , 4,0,1,17240,' 2014-06-05 00:24:00',0.455417,cluster11
 0.511317 , 6,1,0,100,' 2014-06-07 07:10:00',0.7924,cluster7
 0.511317 , 6,1,0,100,' 2014-06-07 07:10:00',0.7924,cluster7
 1.59255 , 4,1,1,1150,' 2014-06-19 08:15:00',2.644617,cluster15
 1.59255 , 4,1,1,1150,' 2014-06-19 08:15:00',2.644617,cluster15
 2.48999 , 2,0,1,15290,' 2014-06-10 22:29:00',2.659117,cluster16
 0.388549 , 5,1,1,340,' 2014-06-20 07:34:00',1.0696,cluster7
 0.388549 , 5,1,1,340,' 2014-06-20 07:34:00',1.0696,cluster7
 1.05943 , 5,3,0,12190,' 2014-07-04 19:19:00',2.215667,cluster9
 1.05943 , 5,3,0,12190,' 2014-07-04 19:19:00',2.215667,cluster9
 0.806634 , 5,2,0,6220,' 2014-07-04 13:22:00',1.189417,cluster16
 1.09053 , 5,2,0,6200,' 2014-07-04 13:20:00',1.531417,cluster16
 1.59255 , 4,1,1,1150,' 2014-06-19 08:15:00',2.644617,cluster15
 1.59255 , 4,1,1,1150,' 2014-06-19 08:15:00',2.644617,cluster15
 0.511317 , 6,1,0,100,' 2014-06-07 07:10:00',0.7924,cluster7
 0.511317 , 6,1,0,100,' 2014-06-07 07:10:00',0.7924,cluster7
 0.411567 , 5,3,0,11490,' 2014-07-04 18:49:00',2.104817,cluster2
 0.411567 , 5,3,0,11490,' 2014-07-04 18:49:00',2.104817,cluster2
 0.64192 , 6,3,0,11140,' 2014-05-31 18:14:00',2.24288,cluster7
 0.64192 , 6,3,0,11140,' 2014-05-31 18:14:00',2.24288,cluster7
 0.388549 , 5,1,1,340,' 2014-06-20 07:34:00',1.0696,cluster7
 0.388549 , 5,1,1,340,' 2014-06-20 07:34:00',1.0696,cluster7
 0 , 0,0,0,19450,' 2014-05-25 02:45:00',1.37802,cluster11
 1.05943 , 5,3,0,12190,' 2014-07-04 19:19:00',2.215667,cluster9
 1.05943 , 5,3,0,12190,' 2014-07-04 19:19:00',2.215667,cluster9
 0.806634 , 5,2,0,6220,' 2014-07-04 13:22:00',1.189417,cluster16
 2.48999 , 2,0,1,15290,' 2014-06-10 22:29:00',2.659117,cluster16
 0.411567 , 5,3,0,11490,' 2014-07-04 18:49:00',2.104817,cluster2
 0.411567 , 5,3,0,11490,' 2014-07-04 18:49:00',2.104817,cluster2
 0.806634 , 5,2,0,6220,' 2014-07-04 13:22:00',1.189417,cluster16
 2.11582 , 3,0,1,14400,' 2014-06-25 21:40:00',2.610733,cluster8
 0.64192 , 6,3,0,11140,' 2014-05-31 18:14:00',2.24288,cluster7
 0.64192 , 6,3,0,11140,' 2014-05-31 18:14:00',2.24288,cluster7
 0.806634 , 5,2,0,6220,' 2014-07-04 13:22:00',1.189417,cluster16
 0.511317 , 6,1,0,100,' 2014-06-07 07:10:00',0.7924,cluster7
 0.511317 , 6,1,0,100,' 2014-06-07 07:10:00',0.7924,cluster7
 1.05943 , 5,3,0,12190,' 2014-07-04 19:19:00',2.215667,cluster9
 1.05943 , 5,3,0,12190,' 2014-07-04 19:19:00',2.215667,cluster9
 0.189886 , 4,0,1,23440,' 2014-06-05 06:44:00',1.22372,cluster11
 1.05943 , 5,3,0,12190,' 2014-07-04 19:19:00',2.215667,cluster9
 1.05943 , 5,3,0,12190,' 2014-07-04 19:19:00',2.215667,cluster9
 1.58057 , 3,2,1,6370,' 2014-06-25 13:37:00',4.183183,cluster5
 1.94775 , 4,1,1,2260,' 2014-07-03 09:26:00',5.0441,cluster19
 1.02905 , 3,3,1,13500,' 2014-06-11 20:50:00',2.169267,cluster2
 1.02905 , 3,3,1,13500,' 2014-06-11 20:50:00',2.169267,cluster2
 2.54088 , 1,1,1,230,' 2014-06-09 07:23:00',2.867433,cluster2
 2.54088 , 1,1,1,230,' 2014-06-09 07:23:00',2.867433,cluster2
 0.321157 , 6,3,0,11190,' 2014-05-31 18:19:00',1.72055,cluster15
 0.321157 , 6,3,0,11190,' 2014-05-31 18:19:00',1.72055,cluster15
 1.07427 , 2,2,1,4010,' 2014-06-10 11:01:00',2.123217,cluster18
 1.58057 , 3,2,1,6370,' 2014-06-25 13:37:00',4.183183,cluster5
 0 , 3,1,1,420,' 2014-05-28 07:42:00',1.22892,cluster3
 0.4906 , 1,2,1,5550,' 2014-06-23 12:55:00',1.126967,cluster2
 0.4906 , 1,2,1,5550,' 2014-06-23 12:55:00',1.126967,cluster2
 1.14307 , 4,1,1,500,' 2014-06-19 07:50:00',1.609917,cluster2
 1.14307 , 4,1,1,500,' 2014-06-19 07:50:00',1.609917,cluster2
 2.24605 , 0,0,1,16070,' 2014-06-29 23:07:00',2.993517,cluster16
 0.325984 , 6,3,0,11580,' 2014-07-05 18:58:00',0.736817,cluster17
 2.14645 , 4,1,1,1230,' 2014-06-19 08:23:00',3.121867,cluster15
 2.14645 , 4,1,1,1230,' 2014-06-19 08:23:00',3.121867,cluster15
 1.47277 , 2,1,1,1410,' 2014-07-01 08:41:00',1.923667,cluster14
 1.47277 , 2,1,1,1410,' 2014-07-01 08:41:00',1.923667,cluster14
 0.063117 , 3,3,1,9260,' 2014-06-04 16:26:00',0.87275,cluster11
 1.94775 , 4,1,1,2260,' 2014-07-03 09:26:00',5.0441,cluster19
 1.02905 , 3,3,1,13500,' 2014-06-11 20:50:00',2.169267,cluster2
 1.02905 , 3,3,1,13500,' 2014-06-11 20:50:00',2.169267,cluster2
 0.9563 , 3,1,1,450,' 2014-05-28 07:45:00',3.1176,cluster3
 0.321157 , 6,3,0,11190,' 2014-05-31 18:19:00',1.72055,cluster15
 0.321157 , 6,3,0,11190,' 2014-05-31 18:19:00',1.72055,cluster15
 1.07427 , 2,2,1,4010,' 2014-06-10 11:01:00',2.123217,cluster18
 1.58057 , 3,2,1,6370,' 2014-06-25 13:37:00',4.183183,cluster5
 0 , 3,1,1,420,' 2014-05-28 07:42:00',1.22892,cluster3
 1.47277 , 2,1,1,1410,' 2014-07-01 08:41:00',1.923667,cluster14
 1.47277 , 2,1,1,1410,' 2014-07-01 08:41:00',1.923667,cluster14
 0.4906 , 1,2,1,5550,' 2014-06-23 12:55:00',1.126967,cluster2
 0.4906 , 1,2,1,5550,' 2014-06-23 12:55:00',1.126967,cluster2
 1.14307 , 4,1,1,500,' 2014-06-19 07:50:00',1.609917,cluster2
 1.14307 , 4,1,1,500,' 2014-06-19 07:50:00',1.609917,cluster2
 2.24605 , 0,0,1,16070,' 2014-06-29 23:07:00',2.993517,cluster16
 1.32848 , 3,1,1,1270,' 2014-07-02 08:27:00',2.1419,cluster5
 2.14645 , 4,1,1,1230,' 2014-06-19 08:23:00',3.121867,cluster15
 2.14645 , 4,1,1,1230,' 2014-06-19 08:23:00',3.121867,cluster15
 1.32848 , 3,1,1,1270,' 2014-07-02 08:27:00',2.1419,cluster5
 2.17897 , 3,3,1,7310,' 2014-06-25 14:31:00',2.541,cluster19
 2.17897 , 3,3,1,7310,' 2014-06-25 14:31:00',2.541,cluster19
 2.2233 , 3,2,1,6260,' 2014-06-25 13:26:00',7.630533,cluster5
 0.693916 , 1,1,1,1160,' 2014-06-09 08:16:00',1.1778,cluster2
 0.693916 , 1,1,1,1160,' 2014-06-09 08:16:00',1.1778,cluster2
 1.61203 , 4,2,1,6050,' 2014-07-03 13:05:00',2.518733,cluster4
 0.405574 , 6,3,0,10300,' 2014-05-31 17:30:00',1.37037,cluster15
 0.405574 , 6,3,0,10300,' 2014-05-31 17:30:00',1.37037,cluster15
 0.529384 , 0,1,0,1130,' 2014-06-22 08:13:00',0.7884,cluster2
 0.529384 , 0,1,0,1130,' 2014-06-22 08:13:00',0.7884,cluster2
 2.2233 , 3,2,1,6260,' 2014-06-25 13:26:00',7.630533,cluster5
 0.693916 , 1,1,1,1160,' 2014-06-09 08:16:00',1.1778,cluster2
 0.693916 , 1,1,1,1160,' 2014-06-09 08:16:00',1.1778,cluster2
 0.405574 , 6,3,0,10300,' 2014-05-31 17:30:00',1.37037,cluster15
 0.405574 , 6,3,0,10300,' 2014-05-31 17:30:00',1.37037,cluster15
 0.529384 , 0,1,0,1130,' 2014-06-22 08:13:00',0.7884,cluster2
 0.529384 , 0,1,0,1130,' 2014-06-22 08:13:00',0.7884,cluster2
 0 , 3,1,1,490,' 2014-05-28 07:49:00',1.74052,cluster3
 0.405574 , 6,3,0,10300,' 2014-05-31 17:30:00',1.37037,cluster15
 0.405574 , 6,3,0,10300,' 2014-05-31 17:30:00',1.37037,cluster15
 0 , 5,3,1,11420,' 2014-06-27 18:42:00',0.978633,cluster11
 0.529384 , 0,1,0,1130,' 2014-06-22 08:13:00',0.7884,cluster2
 0.529384 , 0,1,0,1130,' 2014-06-22 08:13:00',0.7884,cluster2
 0 , 3,1,1,490,' 2014-05-28 07:49:00',1.74052,cluster3
 0.48735 , 6,3,0,11360,' 2014-07-05 18:36:00',1.57515,cluster2
 0.48735 , 6,3,0,11360,' 2014-07-05 18:36:00',1.57515,cluster2
 1.09053 , 5,2,0,6200,' 2014-07-04 13:20:00',1.531417,cluster16
 0.3668 , 1,2,1,6170,' 2014-06-23 13:17:00',0.641683,cluster11
 0.433183 , 2,2,1,4080,' 2014-06-10 11:08:00',1.44605,cluster8
 0.341949 , 1,0,1,23490,' 2014-06-02 06:49:00',0.7857,cluster15
 0.341949 , 1,0,1,23490,' 2014-06-02 06:49:00',0.7857,cluster15
 1.05943 , 5,3,0,12190,' 2014-07-04 19:19:00',2.215667,cluster9
 1.05943 , 5,3,0,12190,' 2014-07-04 19:19:00',2.215667,cluster9
 0.19 , 3,0,1,20470,' 2014-05-28 03:47:00',0.665983,cluster8
 0.3668 , 1,2,1,6170,' 2014-06-23 13:17:00',0.641683,cluster11
 0.48735 , 6,3,0,11360,' 2014-07-05 18:36:00',1.57515,cluster2
 0.48735 , 6,3,0,11360,' 2014-07-05 18:36:00',1.57515,cluster2
 0 , 6,0,0,16300,' 2014-05-31 23:30:00',1.5315,cluster3
 0.341949 , 1,0,1,23490,' 2014-06-02 06:49:00',0.7857,cluster15
 0.341949 , 1,0,1,23490,' 2014-06-02 06:49:00',0.7857,cluster15
 1.09053 , 5,2,0,6200,' 2014-07-04 13:20:00',1.531417,cluster16
 2.3696 , 0,0,1,16580,' 2014-06-29 23:58:00',2.830633,cluster17
 0 , 6,0,0,16300,' 2014-05-31 23:30:00',1.5315,cluster3
 1.50855 , 2,3,1,8260,' 2014-06-03 15:26:00',2.54937,cluster9
 1.50855 , 2,3,1,8260,' 2014-06-03 15:26:00',2.54937,cluster9
 0.592967 , 3,3,1,13350,' 2014-06-11 20:35:00',1.772717,cluster2
 0.592967 , 3,3,1,13350,' 2014-06-11 20:35:00',1.772717,cluster2
 0.464003 , 1,0,1,16220,' 2014-05-26 23:22:00',1.32055,cluster8
 0 , 6,0,0,16300,' 2014-05-31 23:30:00',1.5315,cluster3
 1.50855 , 2,3,1,8260,' 2014-06-03 15:26:00',2.54937,cluster9
 1.50855 , 2,3,1,8260,' 2014-06-03 15:26:00',2.54937,cluster9
 1.05943 , 5,3,0,12190,' 2014-07-04 19:19:00',2.215667,cluster9
 1.05943 , 5,3,0,12190,' 2014-07-04 19:19:00',2.215667,cluster9
 2.3696 , 0,0,1,16580,' 2014-06-29 23:58:00',2.830633,cluster17
 0 , 6,0,0,16300,' 2014-05-31 23:30:00',1.5315,cluster3
 0.710933 , 6,1,0,1330,' 2014-06-21 08:33:00',1.987533,cluster7
 0.710933 , 6,1,0,1330,' 2014-06-21 08:33:00',1.987533,cluster7
 0.057187 , 6,2,0,5130,' 2014-06-07 12:13:00',1.01482,cluster11
 1.50855 , 2,3,1,8260,' 2014-06-03 15:26:00',2.54937,cluster9
 1.50855 , 2,3,1,8260,' 2014-06-03 15:26:00',2.54937,cluster9
 1.07427 , 2,2,1,4010,' 2014-06-10 11:01:00',2.123217,cluster18
 2.3696 , 0,0,1,16580,' 2014-06-29 23:58:00',2.830633,cluster17
 0.1562 , 6,0,0,18410,' 2014-06-14 01:41:00',1.8408,cluster17
 0.806684 , 6,1,0,2240,' 2014-06-21 09:24:00',1.982717,cluster2
 0.806684 , 6,1,0,2240,' 2014-06-21 09:24:00',1.982717,cluster2
 0.61435 , 3,0,1,20540,' 2014-07-02 03:54:00',1.464883,cluster8
 2.3696 , 0,0,1,16580,' 2014-06-29 23:58:00',2.830633,cluster17
 0.710933 , 6,1,0,1330,' 2014-06-21 08:33:00',1.987533,cluster7
 0.710933 , 6,1,0,1330,' 2014-06-21 08:33:00',1.987533,cluster7
 0 , 6,0,0,16290,' 2014-05-31 23:29:00',1.55572,cluster3
 1.07427 , 2,2,1,4010,' 2014-06-10 11:01:00',2.123217,cluster18
 0.606499 , 4,3,1,10420,' 2014-06-12 17:42:00',2.151683,cluster2
 0.606499 , 4,3,1,10420,' 2014-06-12 17:42:00',2.151683,cluster2
 0.288671 , 1,1,1,40,' 2014-06-02 07:04:00',1.33142,cluster15
 0.288671 , 1,1,1,40,' 2014-06-02 07:04:00',1.33142,cluster15
 0.8463 , 5,3,1,11320,' 2014-06-20 18:32:00',1.379733,cluster16
 0.44205 , 4,0,1,21300,' 2014-07-03 04:30:00',1.60615,cluster8
 1.44168 , 3,1,1,1170,' 2014-07-02 08:17:00',1.91195,cluster5
 0.288671 , 1,1,1,40,' 2014-06-02 07:04:00',1.33142,cluster15
 0.288671 , 1,1,1,40,' 2014-06-02 07:04:00',1.33142,cluster15
 0.8463 , 5,3,1,11320,' 2014-06-20 18:32:00',1.379733,cluster16
 1.44168 , 3,1,1,1170,' 2014-07-02 08:17:00',1.91195,cluster5
 0.288671 , 1,1,1,40,' 2014-06-02 07:04:00',1.33142,cluster15
 0.288671 , 1,1,1,40,' 2014-06-02 07:04:00',1.33142,cluster15
 0.288671 , 1,1,1,40,' 2014-06-02 07:04:00',1.33142,cluster15
 0.288671 , 1,1,1,40,' 2014-06-02 07:04:00',1.33142,cluster15
 1.44168 , 3,1,1,1170,' 2014-07-02 08:17:00',1.91195,cluster5
 1.44168 , 3,1,1,1170,' 2014-07-02 08:17:00',1.91195,cluster5
 0.637167 , 6,1,0,1430,' 2014-06-21 08:43:00',1.188217,cluster7
 0.637167 , 6,1,0,1430,' 2014-06-21 08:43:00',1.188217,cluster7
 0.793803 , 2,1,1,460,' 2014-05-27 07:46:00',2.10027,cluster2
 0.793803 , 2,1,1,460,' 2014-05-27 07:46:00',2.10027,cluster2
 1.42118 , 4,2,1,5030,' 2014-06-19 12:03:00',2.5692,cluster14
 1.42118 , 4,2,1,5030,' 2014-06-19 12:03:00',2.5692,cluster14
 1.24998 , 0,2,0,6140,' 2014-06-22 13:14:00',2.212667,cluster8
 0.637167 , 6,1,0,1430,' 2014-06-21 08:43:00',1.188217,cluster7
 0.637167 , 6,1,0,1430,' 2014-06-21 08:43:00',1.188217,cluster7
 0.411567 , 5,3,0,11490,' 2014-07-04 18:49:00',2.104817,cluster2
 0.411567 , 5,3,0,11490,' 2014-07-04 18:49:00',2.104817,cluster2
 2.48999 , 2,0,1,15290,' 2014-06-10 22:29:00',2.659117,cluster16
 0.411567 , 5,3,0,11490,' 2014-07-04 18:49:00',2.104817,cluster2
 0.411567 , 5,3,0,11490,' 2014-07-04 18:49:00',2.104817,cluster2
 0.511317 , 6,1,0,100,' 2014-06-07 07:10:00',0.7924,cluster7
 0.511317 , 6,1,0,100,' 2014-06-07 07:10:00',0.7924,cluster7
 0.383489 , 1,0,1,15370,' 2014-05-26 22:37:00',1.45722,cluster8
 1.3717 , 2,1,1,2090,' 2014-07-01 09:09:00',2.789017,cluster14
 1.3717 , 2,1,1,2090,' 2014-07-01 09:09:00',2.789017,cluster14
 2.48999 , 2,0,1,15290,' 2014-06-10 22:29:00',2.659117,cluster16
 1.3717 , 2,1,1,2090,' 2014-07-01 09:09:00',2.789017,cluster14
 1.3717 , 2,1,1,2090,' 2014-07-01 09:09:00',2.789017,cluster14
 1.05943 , 5,3,0,12190,' 2014-07-04 19:19:00',2.215667,cluster9
 1.05943 , 5,3,0,12190,' 2014-07-04 19:19:00',2.215667,cluster9
 0.42195 , 5,1,1,440,' 2014-06-20 07:44:00',0.880467,cluster7
 0.42195 , 5,1,1,440,' 2014-06-20 07:44:00',0.880467,cluster7
 0.089516 , 0,0,0,14360,' 2014-05-25 21:36:00',0.55485,cluster11
 2.18248 , 3,2,1,6110,' 2014-06-25 13:11:00',2.542617,cluster19
 0.42195 , 5,1,1,440,' 2014-06-20 07:44:00',0.880467,cluster7
 0.42195 , 5,1,1,440,' 2014-06-20 07:44:00',0.880467,cluster7
 2.18248 , 3,2,1,6110,' 2014-06-25 13:11:00',2.542617,cluster19
 0.42195 , 5,1,1,440,' 2014-06-20 07:44:00',0.880467,cluster7
 0.42195 , 5,1,1,440,' 2014-06-20 07:44:00',0.880467,cluster7
 2.48999 , 2,0,1,15290,' 2014-06-10 22:29:00',2.659117,cluster16
 0.947433 , 2,2,1,4040,' 2014-06-10 11:04:00',1.966617,cluster18
 0.411667 , 6,3,0,11340,' 2014-07-05 18:34:00',1.51425,cluster2
 0.411667 , 6,3,0,11340,' 2014-07-05 18:34:00',1.51425,cluster2
 0.934684 , 3,1,1,300,' 2014-06-18 07:30:00',1.402667,cluster7
 0.934684 , 3,1,1,300,' 2014-06-18 07:30:00',1.402667,cluster7
 2.18248 , 3,2,1,6110,' 2014-06-25 13:11:00',2.542617,cluster19
 0.411667 , 6,3,0,11340,' 2014-07-05 18:34:00',1.51425,cluster2
 0.411667 , 6,3,0,11340,' 2014-07-05 18:34:00',1.51425,cluster2
 0.42195 , 5,1,1,440,' 2014-06-20 07:44:00',0.880467,cluster7
 0.42195 , 5,1,1,440,' 2014-06-20 07:44:00',0.880467,cluster7
 2.48999 , 2,0,1,15290,' 2014-06-10 22:29:00',2.659117,cluster16
 0.934684 , 3,1,1,300,' 2014-06-18 07:30:00',1.402667,cluster7
 0.934684 , 3,1,1,300,' 2014-06-18 07:30:00',1.402667,cluster7
 0.911817 , 5,3,0,12100,' 2014-07-04 19:10:00',2.2384,cluster9
 0.911817 , 5,3,0,12100,' 2014-07-04 19:10:00',2.2384,cluster9
 0 , 0,0,0,19350,' 2014-05-25 02:35:00',1.50675,cluster11
 0.42195 , 5,1,1,440,' 2014-06-20 07:44:00',0.880467,cluster7
 0.42195 , 5,1,1,440,' 2014-06-20 07:44:00',0.880467,cluster7
 0.411667 , 6,3,0,11340,' 2014-07-05 18:34:00',1.51425,cluster2
 0.411667 , 6,3,0,11340,' 2014-07-05 18:34:00',1.51425,cluster2
 0.934684 , 3,1,1,300,' 2014-06-18 07:30:00',1.402667,cluster7
 0.934684 , 3,1,1,300,' 2014-06-18 07:30:00',1.402667,cluster7
 1.4072 , 3,1,1,1130,' 2014-07-02 08:13:00',1.855533,cluster5
 0.063117 , 3,3,1,9260,' 2014-06-04 16:26:00',0.87275,cluster11
 1.07427 , 2,2,1,4010,' 2014-06-10 11:01:00',2.123217,cluster18
 1.02905 , 3,3,1,13500,' 2014-06-11 20:50:00',2.169267,cluster2
 1.02905 , 3,3,1,13500,' 2014-06-11 20:50:00',2.169267,cluster2
 1.2902 , 5,1,0,2070,' 2014-07-04 09:07:00',2.46655,cluster3
 0.4906 , 1,2,1,5550,' 2014-06-23 12:55:00',1.126967,cluster2
 0.4906 , 1,2,1,5550,' 2014-06-23 12:55:00',1.126967,cluster2
 1.07427 , 2,2,1,4010,' 2014-06-10 11:01:00',2.123217,cluster18
 0 , 3,1,1,420,' 2014-05-28 07:42:00',1.22892,cluster3
 1.34903 , 2,1,1,1510,' 2014-07-01 08:51:00',2.278817,cluster14
