refinedUse, dow, phase, dType, Time, Date & Time, use [kW], Cluster
 0.033034 , 6,0,0,17420,' 2014-06-07 00:42:00',0.778933,cluster11
 0 , 4,3,1,9550,' 2014-06-12 16:55:00',1.068733,cluster11
 0.4064 , 1,2,1,5530,' 2014-06-23 12:53:00',1.4789,cluster2
 0.021867 , 0,0,0,21030,' 2014-06-15 04:03:00',1.534267,cluster8
 2.52597 , 0,3,0,9530,' 2014-06-08 16:53:00',2.989333,cluster19
 0.033034 , 6,0,0,17420,' 2014-06-07 00:42:00',0.778933,cluster11
 0 , 4,3,1,9550,' 2014-06-12 16:55:00',1.068733,cluster11
 0.4064 , 1,2,1,5530,' 2014-06-23 12:53:00',1.4789,cluster2
 0.265217 , 2,0,1,19530,' 2014-06-17 02:53:00',1.2545,cluster8
 2.52597 , 0,3,0,9530,' 2014-06-08 16:53:00',2.989333,cluster19
 0.033034 , 6,0,0,17420,' 2014-06-07 00:42:00',0.778933,cluster11
 0 , 1,2,1,4200,' 2014-06-02 11:20:00',0.969367,cluster8
 0.4064 , 1,2,1,5530,' 2014-06-23 12:53:00',1.4789,cluster2
 0.072917 , 1,2,1,4550,' 2014-06-09 11:55:00',1.6651,cluster11
 2.52597 , 0,3,0,9530,' 2014-06-08 16:53:00',2.989333,cluster19
 0.262066 , 4,1,1,20,' 2014-05-29 07:02:00',1.29553,cluster11
 2.82128 , 0,3,0,9560,' 2014-06-08 16:56:00',3.35045,cluster19
 0.662533 , 0,0,0,23420,' 2014-06-08 06:42:00',0.811383,cluster8
 0.4064 , 1,2,1,5530,' 2014-06-23 12:53:00',1.4789,cluster2
 2.52597 , 0,3,0,9530,' 2014-06-08 16:53:00',2.989333,cluster19
 2.82128 , 0,3,0,9560,' 2014-06-08 16:56:00',3.35045,cluster19
 0 , 0,0,0,18570,' 2014-06-01 01:57:00',0.959933,cluster11
 0.4064 , 1,2,1,5530,' 2014-06-23 12:53:00',1.4789,cluster2
 0.072917 , 1,2,1,4550,' 2014-06-09 11:55:00',1.6651,cluster11
 2.52597 , 0,3,0,9530,' 2014-06-08 16:53:00',2.989333,cluster19
 0 , 0,0,0,18570,' 2014-06-01 01:57:00',0.959933,cluster11
 0.4064 , 1,2,1,5530,' 2014-06-23 12:53:00',1.4789,cluster2
 2.52597 , 0,3,0,9530,' 2014-06-08 16:53:00',2.989333,cluster19
 0 , 0,0,0,18570,' 2014-06-01 01:57:00',0.959933,cluster11
 0.176867 , 6,1,0,2580,' 2014-07-05 09:58:00',1.17555,cluster11
 0.1819 , 0,3,0,10230,' 2014-06-15 17:23:00',1.639967,cluster8
 2.52597 , 0,3,0,9530,' 2014-06-08 16:53:00',2.989333,cluster19
 0.399851 , 4,0,1,20520,' 2014-07-03 03:52:00',1.736567,cluster8
 0.625684 , 3,0,1,20490,' 2014-07-02 03:49:00',1.45875,cluster8
 0.023267 , 0,0,0,21020,' 2014-06-15 04:02:00',1.5557,cluster8
 2.52597 , 0,3,0,9530,' 2014-06-08 16:53:00',2.989333,cluster19
 0.399851 , 4,0,1,20520,' 2014-07-03 03:52:00',1.736567,cluster8
 0.287516 , 5,1,1,510,' 2014-06-20 07:51:00',1.333217,cluster7
 0 , 5,3,1,11320,' 2014-06-27 18:32:00',1.090317,cluster11
 2.52597 , 0,3,0,9530,' 2014-06-08 16:53:00',2.989333,cluster19
 0 , 5,3,1,11320,' 2014-06-27 18:32:00',1.090317,cluster11
 2.52597 , 0,3,0,9530,' 2014-06-08 16:53:00',2.989333,cluster19
 0.4038 , 4,0,1,20510,' 2014-07-03 03:51:00',1.726717,cluster8
 0 , 6,0,0,16300,' 2014-05-31 23:30:00',1.5315,cluster3
 0 , 6,0,0,16300,' 2014-05-31 23:30:00',1.5315,cluster3
 0 , 6,0,0,16300,' 2014-05-31 23:30:00',1.5315,cluster3
 0 , 6,0,0,16300,' 2014-05-31 23:30:00',1.5315,cluster3
 0 , 6,0,0,16300,' 2014-05-31 23:30:00',1.5315,cluster3
 0 , 6,0,0,16300,' 2014-05-31 23:30:00',1.5315,cluster3
 0 , 6,0,0,16300,' 2014-05-31 23:30:00',1.5315,cluster3
 0.642584 , 4,3,1,10430,' 2014-06-12 17:43:00',2.181,cluster2
 0 , 6,0,0,16300,' 2014-05-31 23:30:00',1.5315,cluster3
 0.642584 , 4,3,1,10430,' 2014-06-12 17:43:00',2.181,cluster2
 0 , 6,0,0,16300,' 2014-05-31 23:30:00',1.5315,cluster3
 0.642584 , 4,3,1,10430,' 2014-06-12 17:43:00',2.181,cluster2
 0.642584 , 4,3,1,10430,' 2014-06-12 17:43:00',2.181,cluster2
 0.642584 , 4,3,1,10430,' 2014-06-12 17:43:00',2.181,cluster2
 0.642584 , 4,3,1,10430,' 2014-06-12 17:43:00',2.181,cluster2
 0.106633 , 0,0,0,20420,' 2014-06-15 03:42:00',1.096383,cluster8
 0.126867 , 0,0,0,19450,' 2014-06-01 02:45:00',0.591667,cluster11
 0.06735 , 6,0,0,23580,' 2014-06-07 06:58:00',0.822583,cluster11
 0.126867 , 0,0,0,19450,' 2014-06-01 02:45:00',0.591667,cluster11
 0.06735 , 6,0,0,23580,' 2014-06-07 06:58:00',0.822583,cluster11
 0.126867 , 0,0,0,19450,' 2014-06-01 02:45:00',0.591667,cluster11
 3.56533 , 0,0,1,16090,' 2014-06-29 23:09:00',4.28685,cluster16
 0.146703 , 0,0,0,14240,' 2014-05-25 21:24:00',0.537583,cluster11
 3.56533 , 0,0,1,16090,' 2014-06-29 23:09:00',4.28685,cluster16
 0.146703 , 0,0,0,14240,' 2014-05-25 21:24:00',0.537583,cluster11
 3.56533 , 0,0,1,16090,' 2014-06-29 23:09:00',4.28685,cluster16
 0.146703 , 0,0,0,14240,' 2014-05-25 21:24:00',0.537583,cluster11
 1.95895 , 4,1,1,3120,' 2014-07-03 10:12:00',3.545517,cluster5
 3.56533 , 0,0,1,16090,' 2014-06-29 23:09:00',4.28685,cluster16
 1.80772 , 3,0,1,14340,' 2014-06-25 21:34:00',2.308867,cluster8
 0.69925 , 3,0,1,14540,' 2014-06-11 21:54:00',0.984533,cluster8
 1.95895 , 4,1,1,3120,' 2014-07-03 10:12:00',3.545517,cluster5
 3.56533 , 0,0,1,16090,' 2014-06-29 23:09:00',4.28685,cluster16
 2.51042 , 3,0,1,14330,' 2014-06-25 21:33:00',3.011833,cluster8
 0.69925 , 3,0,1,14540,' 2014-06-11 21:54:00',0.984533,cluster8
 1.95895 , 4,1,1,3120,' 2014-07-03 10:12:00',3.545517,cluster5
 3.56533 , 0,0,1,16090,' 2014-06-29 23:09:00',4.28685,cluster16
 2.51042 , 3,0,1,14330,' 2014-06-25 21:33:00',3.011833,cluster8
 0.69925 , 3,0,1,14540,' 2014-06-11 21:54:00',0.984533,cluster8
 1.95895 , 4,1,1,3120,' 2014-07-03 10:12:00',3.545517,cluster5
 1.48907 , 2,1,1,1430,' 2014-07-01 08:43:00',1.924733,cluster14
 3.56533 , 0,0,1,16090,' 2014-06-29 23:09:00',4.28685,cluster16
 2.51042 , 3,0,1,14330,' 2014-06-25 21:33:00',3.011833,cluster8
 0.1144 , 6,0,0,23570,' 2014-06-07 06:57:00',0.8687,cluster11
 1.95895 , 4,1,1,3120,' 2014-07-03 10:12:00',3.545517,cluster5
 1.48907 , 2,1,1,1430,' 2014-07-01 08:43:00',1.924733,cluster14
 3.56533 , 0,0,1,16090,' 2014-06-29 23:09:00',4.28685,cluster16
 2.50222 , 3,0,1,14320,' 2014-06-25 21:32:00',3.002517,cluster8
 0.1144 , 6,0,0,23570,' 2014-06-07 06:57:00',0.8687,cluster11
 1.94935 , 4,1,1,3110,' 2014-07-03 10:11:00',3.528783,cluster5
 1.48907 , 2,1,1,1430,' 2014-07-01 08:43:00',1.924733,cluster14
 3.56533 , 0,0,1,16090,' 2014-06-29 23:09:00',4.28685,cluster16
 2.50222 , 3,0,1,14320,' 2014-06-25 21:32:00',3.002517,cluster8
 1.94935 , 4,1,1,3110,' 2014-07-03 10:11:00',3.528783,cluster5
 1.48907 , 2,1,1,1430,' 2014-07-01 08:43:00',1.924733,cluster14
 3.56533 , 0,0,1,16090,' 2014-06-29 23:09:00',4.28685,cluster16
 2.50222 , 3,0,1,14320,' 2014-06-25 21:32:00',3.002517,cluster8
 1.94935 , 4,1,1,3110,' 2014-07-03 10:11:00',3.528783,cluster5
 1.48907 , 2,1,1,1430,' 2014-07-01 08:43:00',1.924733,cluster14
 2.48985 , 3,0,1,14310,' 2014-06-25 21:31:00',2.994,cluster8
 1.94935 , 4,1,1,3110,' 2014-07-03 10:11:00',3.528783,cluster5
 1.48907 , 2,1,1,1430,' 2014-07-01 08:43:00',1.924733,cluster14
 2.48985 , 3,0,1,14310,' 2014-06-25 21:31:00',2.994,cluster8
 1.94935 , 4,1,1,3110,' 2014-07-03 10:11:00',3.528783,cluster5
 1.48907 , 2,1,1,1430,' 2014-07-01 08:43:00',1.924733,cluster14
 1.00897 , 5,1,0,1410,' 2014-07-04 08:41:00',1.807733,cluster11
 2.48985 , 3,0,1,14310,' 2014-06-25 21:31:00',2.994,cluster8
 1.48907 , 2,1,1,1430,' 2014-07-01 08:43:00',1.924733,cluster14
 0.109504 , 1,0,1,20410,' 2014-05-26 03:41:00',0.412167,cluster11
 1.48907 , 2,1,1,1430,' 2014-07-01 08:43:00',1.924733,cluster14
 0.109504 , 1,0,1,20410,' 2014-05-26 03:41:00',0.412167,cluster11
 1.48907 , 2,1,1,1430,' 2014-07-01 08:43:00',1.924733,cluster14
 1.38643 , 3,1,1,1280,' 2014-07-02 08:28:00',2.214367,cluster5
 0.109504 , 1,0,1,20410,' 2014-05-26 03:41:00',0.412167,cluster11
 1.38643 , 3,1,1,1280,' 2014-07-02 08:28:00',2.214367,cluster5
 1.8018 , 0,1,0,310,' 2014-06-22 07:31:00',2.296867,cluster8
 1.15927 , 2,0,1,16290,' 2014-06-17 23:29:00',1.812083,cluster8
 1.38643 , 3,1,1,1280,' 2014-07-02 08:28:00',2.214367,cluster5
 0.984783 , 3,3,1,13460,' 2014-06-11 20:46:00',2.138533,cluster2
 0.497049 , 4,0,1,14330,' 2014-06-12 21:33:00',0.770833,cluster8
 1.8018 , 0,1,0,310,' 2014-06-22 07:31:00',2.296867,cluster8
 0.984783 , 3,3,1,13460,' 2014-06-11 20:46:00',2.138533,cluster2
 0.497049 , 4,0,1,14330,' 2014-06-12 21:33:00',0.770833,cluster8
 0.113803 , 1,0,1,20400,' 2014-05-26 03:40:00',0.41305,cluster11
 0.984783 , 3,3,1,13460,' 2014-06-11 20:46:00',2.138533,cluster2
 1.32848 , 3,1,1,1270,' 2014-07-02 08:27:00',2.1419,cluster5
 0.113803 , 1,0,1,20400,' 2014-05-26 03:40:00',0.41305,cluster11
 0.984783 , 3,3,1,13460,' 2014-06-11 20:46:00',2.138533,cluster2
 1.32848 , 3,1,1,1270,' 2014-07-02 08:27:00',2.1419,cluster5
 0.113803 , 1,0,1,20400,' 2014-05-26 03:40:00',0.41305,cluster11
 0.984783 , 3,3,1,13460,' 2014-06-11 20:46:00',2.138533,cluster2
 1.32848 , 3,1,1,1270,' 2014-07-02 08:27:00',2.1419,cluster5
 0.984783 , 3,3,1,13460,' 2014-06-11 20:46:00',2.138533,cluster2
 1.32848 , 3,1,1,1270,' 2014-07-02 08:27:00',2.1419,cluster5
 0.06122 , 6,3,0,11280,' 2014-05-31 18:28:00',1.473,cluster11
 1.32848 , 3,1,1,1270,' 2014-07-02 08:27:00',2.1419,cluster5
 0.06122 , 6,3,0,11280,' 2014-05-31 18:28:00',1.473,cluster11
 0.06122 , 6,3,0,11280,' 2014-05-31 18:28:00',1.473,cluster11
 0.125873 , 5,2,1,6230,' 2014-05-30 13:23:00',0.4678,cluster11
 2.18463 , 4,2,1,5560,' 2014-07-03 12:56:00',2.657017,cluster4
 2.18463 , 4,2,1,5560,' 2014-07-03 12:56:00',2.657017,cluster4
 0.4369 , 6,1,0,1270,' 2014-06-21 08:27:00',1.707233,cluster7
 0.338957 , 6,3,0,10440,' 2014-05-31 17:44:00',1.50062,cluster15
 2.18463 , 4,2,1,5560,' 2014-07-03 12:56:00',2.657017,cluster4
 0.4369 , 6,1,0,1270,' 2014-06-21 08:27:00',1.707233,cluster7
 0.338957 , 6,3,0,10440,' 2014-05-31 17:44:00',1.50062,cluster15
 0.559684 , 6,0,0,15280,' 2014-06-14 22:28:00',1.02375,cluster8
 0.4369 , 6,1,0,1270,' 2014-06-21 08:27:00',1.707233,cluster7
 0.338957 , 6,3,0,10440,' 2014-05-31 17:44:00',1.50062,cluster15
 0.559684 , 6,0,0,15280,' 2014-06-14 22:28:00',1.02375,cluster8
 0.4369 , 6,1,0,1270,' 2014-06-21 08:27:00',1.707233,cluster7
 0.338957 , 6,3,0,10440,' 2014-05-31 17:44:00',1.50062,cluster15
 0.4369 , 6,1,0,1270,' 2014-06-21 08:27:00',1.707233,cluster7
 0.368713 , 6,3,0,10430,' 2014-05-31 17:43:00',1.50478,cluster15
 0.247267 , 6,0,0,19010,' 2014-06-14 02:01:00',1.4565,cluster17
 0.4369 , 6,1,0,1270,' 2014-06-21 08:27:00',1.707233,cluster7
 0.368713 , 6,3,0,10430,' 2014-05-31 17:43:00',1.50478,cluster15
 0.4369 , 6,1,0,1270,' 2014-06-21 08:27:00',1.707233,cluster7
 0.368713 , 6,3,0,10430,' 2014-05-31 17:43:00',1.50478,cluster15
 0.247267 , 6,0,0,19010,' 2014-06-14 02:01:00',1.4565,cluster17
 0.368713 , 6,3,0,10430,' 2014-05-31 17:43:00',1.50478,cluster15
 0.247267 , 6,0,0,19010,' 2014-06-14 02:01:00',1.4565,cluster17
 0.368713 , 6,3,0,10430,' 2014-05-31 17:43:00',1.50478,cluster15
 0.368713 , 6,3,0,10430,' 2014-05-31 17:43:00',1.50478,cluster15
 0.287516 , 5,1,1,510,' 2014-06-20 07:51:00',1.333217,cluster7
 0.337367 , 1,2,1,5520,' 2014-06-23 12:52:00',1.5745,cluster2
 0.287516 , 5,1,1,510,' 2014-06-20 07:51:00',1.333217,cluster7
 0.337367 , 1,2,1,5520,' 2014-06-23 12:52:00',1.5745,cluster2
 0.273767 , 2,0,1,19520,' 2014-06-17 02:52:00',1.246567,cluster8
 2.52597 , 0,3,0,9530,' 2014-06-08 16:53:00',2.989333,cluster19
 0.287516 , 5,1,1,510,' 2014-06-20 07:51:00',1.333217,cluster7
 0.337367 , 1,2,1,5520,' 2014-06-23 12:52:00',1.5745,cluster2
 2.52597 , 0,3,0,9530,' 2014-06-08 16:53:00',2.989333,cluster19
 0.287516 , 5,1,1,510,' 2014-06-20 07:51:00',1.333217,cluster7
 0.337367 , 1,2,1,5520,' 2014-06-23 12:52:00',1.5745,cluster2
 0.170418 , 0,3,0,10220,' 2014-06-15 17:22:00',1.791017,cluster8
 2.52597 , 0,3,0,9530,' 2014-06-08 16:53:00',2.989333,cluster19
 0.67775 , 3,0,1,14000,' 2014-06-04 21:00:00',0.948333,cluster11
 0.287516 , 5,1,1,510,' 2014-06-20 07:51:00',1.333217,cluster7
 0.337367 , 1,2,1,5520,' 2014-06-23 12:52:00',1.5745,cluster2
 2.52597 , 0,3,0,9530,' 2014-06-08 16:53:00',2.989333,cluster19
 0.67775 , 3,0,1,14000,' 2014-06-04 21:00:00',0.948333,cluster11
 0.287516 , 5,1,1,510,' 2014-06-20 07:51:00',1.333217,cluster7
 0.337367 , 1,2,1,5520,' 2014-06-23 12:52:00',1.5745,cluster2
 0 , 5,0,1,20210,' 2014-05-30 03:21:00',0.972683,cluster11
 2.52597 , 0,3,0,9530,' 2014-06-08 16:53:00',2.989333,cluster19
 0.67775 , 3,0,1,14000,' 2014-06-04 21:00:00',0.948333,cluster11
 0 , 4,3,1,9540,' 2014-06-12 16:54:00',1.00305,cluster11
 0.253649 , 1,1,1,1480,' 2014-06-23 08:48:00',0.6363,cluster11
 0 , 5,0,1,20210,' 2014-05-30 03:21:00',0.972683,cluster11
 0.290767 , 1,0,1,16480,' 2014-05-26 23:48:00',1.91223,cluster17
 1.06658 , 5,0,1,15090,' 2014-06-13 22:09:00',1.353933,cluster8
 0.253649 , 1,1,1,1480,' 2014-06-23 08:48:00',0.6363,cluster11
 0 , 5,3,1,11310,' 2014-06-27 18:31:00',1.088683,cluster11
 0.290767 , 1,0,1,16480,' 2014-05-26 23:48:00',1.91223,cluster17
 1.06658 , 5,0,1,15090,' 2014-06-13 22:09:00',1.353933,cluster8
 0 , 5,3,1,11310,' 2014-06-27 18:31:00',1.088683,cluster11
 0.290767 , 1,0,1,16480,' 2014-05-26 23:48:00',1.91223,cluster17
 0.668401 , 3,3,1,13590,' 2014-06-04 20:59:00',0.9448,cluster11
 0.658951 , 0,0,0,23410,' 2014-06-08 06:41:00',0.815133,cluster8
 0.16475 , 0,3,0,10210,' 2014-06-15 17:21:00',2.0666,cluster8
 0.290767 , 1,0,1,16480,' 2014-05-26 23:48:00',1.91223,cluster17
 0.668401 , 3,3,1,13590,' 2014-06-04 20:59:00',0.9448,cluster11
 0.16475 , 0,3,0,10210,' 2014-06-15 17:21:00',2.0666,cluster8
 0.290767 , 1,0,1,16480,' 2014-05-26 23:48:00',1.91223,cluster17
 0.668401 , 3,3,1,13590,' 2014-06-04 20:59:00',0.9448,cluster11
 0.028799 , 2,3,1,11370,' 2014-06-24 18:37:00',1.105883,cluster11
 0 , 6,0,0,16300,' 2014-05-31 23:30:00',1.5315,cluster3
 0 , 6,0,0,16300,' 2014-05-31 23:30:00',1.5315,cluster3
 0 , 6,0,0,16300,' 2014-05-31 23:30:00',1.5315,cluster3
 0 , 6,0,0,16300,' 2014-05-31 23:30:00',1.5315,cluster3
 0.057187 , 6,2,0,5130,' 2014-06-07 12:13:00',1.01482,cluster11
 0.057187 , 6,2,0,5130,' 2014-06-07 12:13:00',1.01482,cluster11
 0.057187 , 6,2,0,5130,' 2014-06-07 12:13:00',1.01482,cluster11
 0.572834 , 2,0,1,19320,' 2014-06-17 02:32:00',1.739717,cluster8
 0 , 6,0,0,16290,' 2014-05-31 23:29:00',1.55572,cluster3
 0.606499 , 4,3,1,10420,' 2014-06-12 17:42:00',2.151683,cluster2
 0 , 6,0,0,16290,' 2014-05-31 23:29:00',1.55572,cluster3
 0 , 6,0,0,16290,' 2014-05-31 23:29:00',1.55572,cluster3
 0.606499 , 4,3,1,10420,' 2014-06-12 17:42:00',2.151683,cluster2
 0.606499 , 4,3,1,10420,' 2014-06-12 17:42:00',2.151683,cluster2
 0.606499 , 4,3,1,10420,' 2014-06-12 17:42:00',2.151683,cluster2
 0.606499 , 4,3,1,10420,' 2014-06-12 17:42:00',2.151683,cluster2
 0.104583 , 0,0,0,20410,' 2014-06-15 03:41:00',1.096133,cluster8
 0.1144 , 6,0,0,23570,' 2014-06-07 06:57:00',0.8687,cluster11
 0.146507 , 0,0,0,14230,' 2014-05-25 21:23:00',0.535733,cluster11
 0.146507 , 0,0,0,14230,' 2014-05-25 21:23:00',0.535733,cluster11
 2.06127 , 3,3,1,7050,' 2014-06-25 14:05:00',4.27915,cluster19
 0.146507 , 0,0,0,14230,' 2014-05-25 21:23:00',0.535733,cluster11
 2.06127 , 3,3,1,7050,' 2014-06-25 14:05:00',4.27915,cluster19
 0.705368 , 3,0,1,14530,' 2014-06-11 21:53:00',0.90945,cluster8
 1.94935 , 4,1,1,3110,' 2014-07-03 10:11:00',3.528783,cluster5
 2.06127 , 3,3,1,7050,' 2014-06-25 14:05:00',4.27915,cluster19
 0.667733 , 1,0,1,19300,' 2014-06-30 02:30:00',1.636767,cluster8
 0.705368 , 3,0,1,14530,' 2014-06-11 21:53:00',0.90945,cluster8
 1.94935 , 4,1,1,3110,' 2014-07-03 10:11:00',3.528783,cluster5
 2.06127 , 3,3,1,7050,' 2014-06-25 14:05:00',4.27915,cluster19
 0.66865 , 1,0,1,19290,' 2014-06-30 02:29:00',1.636383,cluster8
 0.705368 , 3,0,1,14530,' 2014-06-11 21:53:00',0.90945,cluster8
 1.94935 , 4,1,1,3110,' 2014-07-03 10:11:00',3.528783,cluster5
 2.06127 , 3,3,1,7050,' 2014-06-25 14:05:00',4.27915,cluster19
 0.79703 , 3,3,1,13070,' 2014-06-04 20:07:00',1.71683,cluster11
 0.1332 , 6,0,0,23560,' 2014-06-07 06:56:00',0.906867,cluster11
 1.94935 , 4,1,1,3110,' 2014-07-03 10:11:00',3.528783,cluster5
 2.06127 , 3,3,1,7050,' 2014-06-25 14:05:00',4.27915,cluster19
 1.48907 , 2,1,1,1430,' 2014-07-01 08:43:00',1.924733,cluster14
 0.79703 , 3,3,1,13070,' 2014-06-04 20:07:00',1.71683,cluster11
 0.1332 , 6,0,0,23560,' 2014-06-07 06:56:00',0.906867,cluster11
 1.94935 , 4,1,1,3110,' 2014-07-03 10:11:00',3.528783,cluster5
 0 , 5,0,1,22180,' 2014-06-06 05:18:00',0.9888,cluster11
 1.48907 , 2,1,1,1430,' 2014-07-01 08:43:00',1.924733,cluster14
 0.79703 , 3,3,1,13070,' 2014-06-04 20:07:00',1.71683,cluster11
 0.1332 , 6,0,0,23560,' 2014-06-07 06:56:00',0.906867,cluster11
 1.94935 , 4,1,1,3110,' 2014-07-03 10:11:00',3.528783,cluster5
 0 , 5,0,1,22180,' 2014-06-06 05:18:00',0.9888,cluster11
 1.48907 , 2,1,1,1430,' 2014-07-01 08:43:00',1.924733,cluster14
 1.94935 , 4,1,1,3110,' 2014-07-03 10:11:00',3.528783,cluster5
 0 , 5,0,1,22180,' 2014-06-06 05:18:00',0.9888,cluster11
 1.47 , 2,1,1,1420,' 2014-07-01 08:42:00',1.9218,cluster14
 0.402467 , 6,2,0,5140,' 2014-06-21 12:14:00',0.7554,cluster8
 1.94935 , 4,1,1,3110,' 2014-07-03 10:11:00',3.528783,cluster5
 0.799483 , 2,0,1,16080,' 2014-06-17 23:08:00',1.163467,cluster8
 1.47 , 2,1,1,1420,' 2014-07-01 08:42:00',1.9218,cluster14
 0.553501 , 1,0,1,19270,' 2014-06-30 02:27:00',1.833933,cluster8
 1.94935 , 4,1,1,3110,' 2014-07-03 10:11:00',3.528783,cluster5
 1.47 , 2,1,1,1420,' 2014-07-01 08:42:00',1.9218,cluster14
 1.94935 , 4,1,1,3110,' 2014-07-03 10:11:00',3.528783,cluster5
 1.47 , 2,1,1,1420,' 2014-07-01 08:42:00',1.9218,cluster14
 0 , 4,3,1,10440,' 2014-06-26 17:44:00',1.082167,cluster11
 0.731651 , 5,0,1,14160,' 2014-06-13 21:16:00',1.769733,cluster8
 1.47 , 2,1,1,1420,' 2014-07-01 08:42:00',1.9218,cluster14
 0 , 4,3,1,10440,' 2014-06-26 17:44:00',1.082167,cluster11
 1.47 , 2,1,1,1420,' 2014-07-01 08:42:00',1.9218,cluster14
 0 , 4,3,1,9510,' 2014-06-12 16:51:00',0.987717,cluster11
 1.47 , 2,1,1,1420,' 2014-07-01 08:42:00',1.9218,cluster14
 1.32848 , 3,1,1,1270,' 2014-07-02 08:27:00',2.1419,cluster5
 0 , 1,0,1,20390,' 2014-05-26 03:39:00',0.41375,cluster11
 0 , 4,3,1,9510,' 2014-06-12 16:51:00',0.987717,cluster11
 1.32848 , 3,1,1,1270,' 2014-07-02 08:27:00',2.1419,cluster5
 0 , 1,0,1,20390,' 2014-05-26 03:39:00',0.41375,cluster11
 1.98975 , 3,3,1,7250,' 2014-06-25 14:25:00',2.349533,cluster19
 1.32848 , 3,1,1,1270,' 2014-07-02 08:27:00',2.1419,cluster5
 0.375118 , 4,0,1,19470,' 2014-06-19 02:47:00',1.566967,cluster8
 1.98975 , 3,3,1,7250,' 2014-06-25 14:25:00',2.349533,cluster19
 0.198617 , 2,2,1,5490,' 2014-06-24 12:49:00',0.532667,cluster11
 1.32848 , 3,1,1,1270,' 2014-07-02 08:27:00',2.1419,cluster5
 0 , 5,2,1,6510,' 2014-05-30 13:51:00',0.58045,cluster11
 1.98975 , 3,3,1,7250,' 2014-06-25 14:25:00',2.349533,cluster19
 1.32848 , 3,1,1,1270,' 2014-07-02 08:27:00',2.1419,cluster5
 0 , 5,2,1,6510,' 2014-05-30 13:51:00',0.58045,cluster11
 1.98975 , 3,3,1,7250,' 2014-06-25 14:25:00',2.349533,cluster19
 0 , 2,3,1,11240,' 2014-06-24 18:24:00',1.49365,cluster11
 1.32848 , 3,1,1,1270,' 2014-07-02 08:27:00',2.1419,cluster5
 0 , 5,2,1,6510,' 2014-05-30 13:51:00',0.58045,cluster11
 1.98975 , 3,3,1,7250,' 2014-06-25 14:25:00',2.349533,cluster19
 1.32848 , 3,1,1,1270,' 2014-07-02 08:27:00',2.1419,cluster5
 1.98975 , 3,3,1,7250,' 2014-06-25 14:25:00',2.349533,cluster19
 0 , 2,3,1,11240,' 2014-06-24 18:24:00',1.49365,cluster11
 1.32848 , 3,1,1,1270,' 2014-07-02 08:27:00',2.1419,cluster5
 1.98975 , 3,3,1,7250,' 2014-06-25 14:25:00',2.349533,cluster19
 0 , 0,0,0,18530,' 2014-06-01 01:53:00',0.957517,cluster11
 1.32848 , 3,1,1,1270,' 2014-07-02 08:27:00',2.1419,cluster5
 1.98975 , 3,3,1,7250,' 2014-06-25 14:25:00',2.349533,cluster19
 0 , 0,0,0,18530,' 2014-06-01 01:53:00',0.957517,cluster11
 1.32848 , 3,1,1,1270,' 2014-07-02 08:27:00',2.1419,cluster5
 1.98975 , 3,3,1,7250,' 2014-06-25 14:25:00',2.349533,cluster19
 1.98975 , 3,3,1,7250,' 2014-06-25 14:25:00',2.349533,cluster19
 0.1509 , 5,2,1,6220,' 2014-05-30 13:22:00',0.4757,cluster11
 0.1509 , 5,2,1,6220,' 2014-05-30 13:22:00',0.4757,cluster11
 0.940967 , 1,0,1,15140,' 2014-06-16 22:14:00',1.910883,cluster8
 0.10945 , 2,2,1,6390,' 2014-06-24 13:39:00',0.577633,cluster11
 0.10945 , 2,2,1,6390,' 2014-06-24 13:39:00',0.577633,cluster11
 1.09167 , 2,0,1,16400,' 2014-06-24 23:40:00',1.494217,cluster8
 0.3543 , 1,1,1,520,' 2014-06-09 07:52:00',3.282017,cluster2
 0.368713 , 6,3,0,10430,' 2014-05-31 17:43:00',1.50478,cluster15
 0.3543 , 1,1,1,520,' 2014-06-09 07:52:00',3.282017,cluster2
 1.26575 , 1,1,1,160,' 2014-06-09 07:16:00',1.433817,cluster2
 0.368713 , 6,3,0,10430,' 2014-05-31 17:43:00',1.50478,cluster15
 0.3543 , 1,1,1,520,' 2014-06-09 07:52:00',3.282017,cluster2
 1.26575 , 1,1,1,160,' 2014-06-09 07:16:00',1.433817,cluster2
 0.368713 , 6,3,0,10430,' 2014-05-31 17:43:00',1.50478,cluster15
 1.26575 , 1,1,1,160,' 2014-06-09 07:16:00',1.433817,cluster2
 0.368713 , 6,3,0,10430,' 2014-05-31 17:43:00',1.50478,cluster15
 0.3543 , 1,1,1,520,' 2014-06-09 07:52:00',3.282017,cluster2
 1.26575 , 1,1,1,160,' 2014-06-09 07:16:00',1.433817,cluster2
 0.337033 , 6,3,0,10420,' 2014-05-31 17:42:00',1.48658,cluster15
 0.3543 , 1,1,1,520,' 2014-06-09 07:52:00',3.282017,cluster2
 0.337033 , 6,3,0,10420,' 2014-05-31 17:42:00',1.48658,cluster15
 0.111883 , 0,0,0,19430,' 2014-06-01 02:43:00',0.580383,cluster11
 0.337033 , 6,3,0,10420,' 2014-05-31 17:42:00',1.48658,cluster15
 0.111883 , 0,0,0,19430,' 2014-06-01 02:43:00',0.580383,cluster11
 0.253649 , 1,1,1,1480,' 2014-06-23 08:48:00',0.6363,cluster11
 0.337033 , 6,3,0,10420,' 2014-05-31 17:42:00',1.48658,cluster15
