@relation mainK-timed-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R27-weka.filters.unsupervised.attribute.Remove-R5

@attribute 'dow ' {0,1,2,3,4,5,6}
@attribute ' phase ' {0,1,2,3}
@attribute Day {0,1}
@attribute ' Time' numeric
@attribute 'use [kW]' numeric
@attribute '03:OfficeOutlets* [kVA]' {0,1}
@attribute '04:LivingRoomOutlets* [kVA]' {0,1}
@attribute '05:GuestBathOutlets* [kVA]' {0,1}
@attribute '06:MasterBathOutlets* [kVA]' {0,1}
@attribute '07:LivingRoomPatioLights* [kVA]' {0,1}
@attribute '08:GuestBathHallLights* [kVA]' {0,1}
@attribute '09:DiningRoomOutlets* [kVA]' {0,1}
@attribute '10:OutsideOutlets* [kVA]' {0,1}
@attribute '11:CellarLights* [kVA]' {0,1}
@attribute '14:WashingMachine* [kVA]' {0,1}
@attribute '16:DisposalDishwasher* [kVA]' {0,1}
@attribute '17:Microwave* [kVA]' {0,1}
@attribute '18:KitchenLights* [kVA]' {0,1}
@attribute '19:BedroomOutlets* [kVA]' {0,1}
@attribute '20:BedroomLights* [kVA]' {0,1}
@attribute '21:MasterOutlets* [kVA]' {0,1}
@attribute '22:MasterLights* [kVA]' {0,1}
@attribute '24:CounterOutlets1* [kVA]' {0,1}
@attribute '25:CounterOutlets2* [kVA]' {0,1}
@attribute '26:KitchenOutlets* [kVA]' {0,1}

@data
5,0,1,23100,1.220683,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
5,0,1,23090,1.190467,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
5,0,1,23080,0.914267,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
5,0,1,23070,0.91565,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
5,0,1,23060,0.896133,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
5,0,1,23050,1.012183,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
5,0,1,23040,1.532767,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
5,0,1,23030,1.67045,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0
5,0,1,23020,1.738483,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0
5,0,1,23010,1.748917,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0
5,0,1,23000,1.752183,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0
5,0,1,22590,1.51645,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0
5,0,1,22580,1.5226,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0
5,0,1,22570,1.525933,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0
5,0,1,22560,1.125933,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
5,0,1,22550,0.987233,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,22540,1.10245,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,22530,1.28175,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,22520,1.207783,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,22510,0.976983,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,22500,0.983267,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,22490,1.0086,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,22480,0.910817,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,22470,0.895267,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,22460,0.9146,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,22450,0.947467,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,22440,1.067683,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,22430,0.4953,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,22420,0.382,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,22410,0.395433,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,22400,0.486217,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,22390,0.4861,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,22380,0.486333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,22370,0.665583,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,22360,0.779133,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,22350,0.646317,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,22340,0.486783,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,22330,0.4895,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,22320,0.486033,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,22310,0.48745,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,22300,0.487517,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,22290,0.486867,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,22280,0.487433,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,22270,0.488167,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,22260,0.488883,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,22250,0.485883,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,22240,0.488667,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,22230,0.491433,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,22220,0.48795,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,22210,0.490633,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,22200,0.757767,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,22190,0.774283,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,22180,0.560983,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,22170,0.491983,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,22160,0.492017,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,22150,0.490433,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,22140,0.491633,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,22130,0.491417,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,22120,0.48845,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,22110,0.495283,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,22100,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,22090,0.4897,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,22080,0.48745,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,22070,0.523667,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,22060,0.583833,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,22050,0.544283,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,22040,0.644567,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,22030,1.078117,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,22020,1.117833,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,22010,0.992067,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,22000,0.988233,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,21590,0.993017,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,21580,0.979783,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,21570,0.96185,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,21560,0.991867,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,21550,0.983917,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,21540,1.024183,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,21530,1.078917,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,21520,1.07625,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,21510,1.0613,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,21500,1.068833,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,21490,1.074967,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,21480,1.1748,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,21470,1.372117,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,21460,1.313383,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,21450,1.082317,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,21440,1.124317,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,21430,1.179333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,21420,1.007767,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,21410,0.576717,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,21400,0.573483,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,21390,0.628867,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,21380,0.681667,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,21370,0.6803,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,21360,0.6817,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,21350,0.6855,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,21340,0.694333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,21330,0.684183,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,21320,0.837583,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,21310,0.97815,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,21300,0.85255,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,21290,0.692783,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,21280,0.680217,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,21270,0.702467,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,21260,0.568,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,21250,0.567733,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,21240,0.57905,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,21230,0.571667,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,21220,0.57035,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,21210,0.567883,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,21200,0.571383,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,21190,0.568533,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,21180,0.569333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,21170,0.570383,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,21160,0.779217,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,21150,0.866867,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,21140,0.72195,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,21130,0.570267,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,21120,0.568933,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,21110,0.566533,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,21100,0.571033,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,21090,0.56785,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,21080,0.567233,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,21070,0.564467,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,21060,0.559233,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,21050,0.558717,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,21040,0.558183,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,21030,0.527583,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,21020,0.560983,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,21010,0.952467,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,21000,1.263233,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,20590,1.239483,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,20580,1.015083,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,20570,0.949417,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,20560,0.96155,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,20550,0.938033,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,20540,0.9408,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,20530,0.9541,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,20520,0.966683,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,20510,0.945933,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,20500,0.938417,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,20490,0.951833,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,20480,0.949583,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,20470,0.948017,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,20460,0.958733,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,20450,1.091733,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,20440,1.268483,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,20430,1.22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,20420,1.04255,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,20410,1.223883,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,20400,0.57205,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,20390,0.570483,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,20380,0.568417,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,20370,0.57545,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,20360,0.668067,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,20350,0.667017,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,20340,0.6831,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,20330,0.672083,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,20320,0.677583,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,20310,0.680117,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,20300,0.679217,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,20290,0.92705,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,20280,0.985817,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,20270,0.827467,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,20260,0.680633,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,20250,0.68135,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,20240,0.673783,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,20230,0.677933,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,20220,0.679367,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,20210,0.678233,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,20200,0.68415,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,20190,0.686433,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,20180,0.686983,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,20170,0.682567,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,20160,0.687617,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,20150,0.6851,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,20140,0.8672,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,20130,0.9887,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,20120,0.901233,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,20110,0.684083,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,20100,0.68645,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,20090,0.685317,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,20080,0.682933,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,20070,0.681917,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,20060,0.678517,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,20050,0.680967,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,20040,0.619783,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,20030,0.5543,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,20020,0.554317,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,20010,0.554867,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,20000,0.9807,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,19590,1.141533,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,19580,1.338733,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,19570,1.216833,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,19560,0.94675,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,19550,0.899583,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,19540,1.169933,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,19530,1.425983,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
5,0,1,19520,1.405733,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
5,0,1,19510,1.37515,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,19500,1.3736,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,19490,1.3714,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,19480,1.375283,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,19470,1.375267,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,19460,1.389867,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,19450,1.364667,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,19440,1.374933,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,19430,1.65505,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,19420,1.736883,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,19410,1.59195,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,19400,1.465833,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,19390,1.19025,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,19380,0.94875,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,19370,0.966167,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,19360,0.946217,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,19350,0.949217,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,19340,0.961033,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,19330,0.945517,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,19320,0.961883,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,19310,0.94895,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,19300,1.0482,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,19290,1.060417,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,19280,1.184567,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,19270,1.375767,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,19260,1.3724,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,19250,1.182333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,19240,1.15665,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,19230,1.22045,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,19220,1.164717,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,19210,1.195717,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,19200,1.2319,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,19190,1.235267,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,19180,1.230883,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,19170,1.2299,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,19160,1.228017,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,19150,1.225783,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,19140,1.2223,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,19130,1.41285,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,19120,1.537117,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,19110,1.445383,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,19100,1.22435,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,19090,1.2285,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,19080,1.23195,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,19070,1.230383,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,19060,1.221167,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
